Date,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Revenue,Discount,Profit,Cost
24/9/2023,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",1,1912,3400,2788,612,876,1912
24/9/2023,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1790,505,538,1252
24/9/2023,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,518,22,174,344
24/9/2023,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,1075,45,362,713
24/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,24,0,12,12
24/9/2023,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,56,16,38,18
24/9/2023,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,13,1,4,41,11,28,13
24/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,22,0,11,11
24/9/2023,Germany,Saarland,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,41,9,16,25
24/9/2023,Australia,South Australia,Accessories,Tires and Tubes,HL Road Tire,1,12,33,27,6,15,12
24/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,9,2,5,43,2,25,18
23/9/2023,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,117,33,57,60
23/9/2023,France,Somme,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,37,8,19,18
23/9/2023,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,92,7,59,33
23/9/2023,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,33,3,21,12
23/9/2023,Australia,Victoria,Clothing,Caps,AWC Logo Cap,22,7,9,156,42,2,154
23/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,1063,22,660,403
23/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,218,62,114,104
23/9/2023,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,874,36,536,338
23/9/2023,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,933,39,177,756
23/9/2023,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",27,42,54,1429,29,295,1134
23/9/2023,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",1,1912,3400,2958,442,1046,1912
23/9/2023,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,3506,72,1335,2171
23/9/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,6226,930,1884,4342
23/9/2023,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,2827,751,656,2171
23/9/2023,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,1906,537,351,1555
23/9/2023,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,1058,22,370,688
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,13,1,4,44,8,31,13
23/9/2023,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,12,3,6,6
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,HL Road Tire,8,12,33,222,42,126,96
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,HL Road Tire,28,12,33,776,148,440,336
23/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,46,2,22,24
23/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
23/9/2023,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,25,9,25,544,81,319,225
23/9/2023,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,40,6,17,23
23/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,91,4,53,38
23/9/2023,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,86,24,42,44
23/9/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,30,8,11,19
23/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,45,1,22,23
23/9/2023,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,117,33,57,60
23/9/2023,France,Somme,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,37,8,19,18
23/9/2023,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,11,3,9,92,7,59,33
23/9/2023,Germany,Hamburg,Accessories,Bottles and Cages,Road Bottle Cage,4,3,9,33,3,21,12
23/9/2023,Australia,Victoria,Clothing,Caps,AWC Logo Cap,22,7,9,156,42,2,154
23/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",31,13,35,1063,22,660,403
23/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,218,62,114,104
23/9/2023,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,874,36,536,338
23/9/2023,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,933,39,177,756
23/9/2023,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",27,42,54,1429,29,295,1134
23/9/2023,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-100 Silver, 48",1,1912,3400,2958,442,1046,1912
23/9/2023,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,3506,72,1335,2171
23/9/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,6226,930,1884,4342
23/9/2023,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,2827,751,656,2171
23/9/2023,United States,Washington,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,1906,537,351,1555
23/9/2023,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,1058,22,370,688
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,13,1,4,44,8,31,13
23/9/2023,France,Seine Saint Denis,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,12,3,6,6
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,HL Road Tire,8,12,33,222,42,126,96
23/9/2023,Australia,Queensland,Accessories,Tires and Tubes,HL Road Tire,28,12,33,776,148,440,336
23/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,46,2,22,24
23/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
23/9/2023,Australia,New South Wales,Accessories,Tires and Tubes,ML Road Tire,25,9,25,544,81,319,225
23/9/2023,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,40,6,17,23
23/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,19,2,5,91,4,53,38
23/9/2023,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,86,24,42,44
23/9/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,30,8,11,19
23/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,45,1,22,23
22/9/2023,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,71,19,35,36
22/9/2023,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,113,17,61,52
22/9/2023,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,23,7,11,12
22/9/2023,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,15,0,9,6
22/9/2023,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,35,5,19,16
22/9/2023,France,Seine Saint Denis,Accessories,Fenders,Fender Set - Mountain,14,8,22,253,55,141,112
22/9/2023,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,521,39,313,208
22/9/2023,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,30,5,17,13
22/9/2023,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,343,7,77,266
22/9/2023,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1902,418,636,1266
22/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,2274,46,1008,1266
22/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,6821,139,3023,3798
22/9/2023,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,1293,408,210,1083
22/9/2023,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,974,146,261,713
22/9/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,3113,465,942,2171
22/9/2023,Australia,Victoria,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,1930,513,375,1555
22/9/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,2419,24,900,1519
22/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
22/9/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,14,4,5,9
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,22,9,25,545,5,347,198
22/9/2023,France,Loiret,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,20,2,9,11
22/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,6,0,3,3
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,24,0,12,12
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,28,0,14,14
22/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,18,0,9,9
22/9/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,30,8,21,617,13,377,240
22/9/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,11,8,21,226,5,138,88
22/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
22/9/2023,United States,California,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,71,1,53,18
22/9/2023,United States,Utah,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,29,7,11,18
22/9/2023,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,71,19,35,36
22/9/2023,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,113,17,61,52
22/9/2023,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,23,7,11,12
22/9/2023,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,15,0,9,6
22/9/2023,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,35,5,19,16
22/9/2023,France,Seine Saint Denis,Accessories,Fenders,Fender Set - Mountain,14,8,22,253,55,141,112
22/9/2023,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,521,39,313,208
22/9/2023,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,30,5,17,13
22/9/2023,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,343,7,77,266
22/9/2023,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1902,418,636,1266
22/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,2274,46,1008,1266
22/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,6821,139,3023,3798
22/9/2023,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,1293,408,210,1083
22/9/2023,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,974,146,261,713
22/9/2023,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,3113,465,942,2171
22/9/2023,Australia,Victoria,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,1930,513,375,1555
22/9/2023,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 44",1,1519,2443,2419,24,900,1519
22/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
22/9/2023,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,14,4,5,9
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,LL Mountain Tire,22,9,25,545,5,347,198
22/9/2023,France,Loiret,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,20,2,9,11
22/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,6,0,3,3
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,24,0,12,12
22/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,28,0,14,14
22/9/2023,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,18,0,9,9
22/9/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,30,8,21,617,13,377,240
22/9/2023,United States,California,Accessories,Tires and Tubes,LL Road Tire,11,8,21,226,5,138,88
22/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,3,2,5,15,0,9,6
22/9/2023,United States,California,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,71,1,53,18
22/9/2023,United States,Utah,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,29,7,11,18
21/9/2023,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,91,4,53,38
21/9/2023,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,38,7,20,18
21/9/2023,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,117,18,63,54
21/9/2023,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,15,8,22,284,46,164,120
21/9/2023,United States,California,Accessories,Fenders,Fender Set - Mountain,1,8,22,22,0,14,8
21/9/2023,France,Hauts de Seine,Accessories,Fenders,Fender Set - Mountain,22,8,22,450,34,274,176
21/9/2023,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,104,16,59,45
21/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,206,4,128,78
21/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,480,10,298,182
21/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35,601,169,315,286
21/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,573,162,300,273
21/9/2023,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,1323,27,273,1050
21/9/2023,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,2272,23,1020,1252
21/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,529,11,234,295
21/9/2023,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, L",2,26,70,134,6,82,52
21/9/2023,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",26,26,70,1583,237,907,676
21/9/2023,France,Yveline,Clothing,Shorts,"Women's Mountain Shorts, L",9,26,70,479,151,245,234
21/9/2023,Australia,New South Wales,Clothing,Socks,"Racing Socks, M",8,3,9,63,9,39,24
21/9/2023,France,Seine (Paris),Accessories,Tires and Tubes,HL Road Tire,17,12,33,460,101,256,204
21/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,106,4,62,44
21/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,64,1,38,26
21/9/2023,United States,California,Accessories,Tires and Tubes,ML Road Tire,16,9,25,392,8,248,144
21/9/2023,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,104,16,56,48
21/9/2023,Australia,Tasmania,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,105,25,53,52
21/9/2023,France,Essonne,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,91,4,53,38
21/9/2023,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,38,7,20,18
21/9/2023,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,117,18,63,54
21/9/2023,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,15,8,22,284,46,164,120
21/9/2023,United States,California,Accessories,Fenders,Fender Set - Mountain,1,8,22,22,0,14,8
21/9/2023,France,Hauts de Seine,Accessories,Fenders,Fender Set - Mountain,22,8,22,450,34,274,176
21/9/2023,Australia,New South Wales,Clothing,Gloves,"Half-Finger Gloves, L",5,9,24,104,16,59,45
21/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,206,4,128,78
21/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,480,10,298,182
21/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",22,13,35,601,169,315,286
21/9/2023,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,573,162,300,273
21/9/2023,United States,California,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,1323,27,273,1050
21/9/2023,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,2272,23,1020,1252
21/9/2023,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",1,295,540,529,11,234,295
21/9/2023,United Kingdom,England,Clothing,Shorts,"Women's Mountain Shorts, L",2,26,70,134,6,82,52
21/9/2023,Australia,New South Wales,Clothing,Shorts,"Women's Mountain Shorts, M",26,26,70,1583,237,907,676
21/9/2023,France,Yveline,Clothing,Shorts,"Women's Mountain Shorts, L",9,26,70,479,151,245,234
21/9/2023,Australia,New South Wales,Clothing,Socks,"Racing Socks, M",8,3,9,63,9,39,24
21/9/2023,France,Seine (Paris),Accessories,Tires and Tubes,HL Road Tire,17,12,33,460,101,256,204
21/9/2023,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,106,4,62,44
21/9/2023,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,64,1,38,26
21/9/2023,United States,California,Accessories,Tires and Tubes,ML Road Tire,16,9,25,392,8,248,144
21/9/2023,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,104,16,56,48
21/9/2023,Australia,Tasmania,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,105,25,53,52
20/9/2023,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,67,3,39,28
20/9/2023,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,38,2,22,16
20/9/2023,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,137,3,81,56
20/9/2023,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,84,1,50,34
20/9/2023,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,65,5,37,28
20/9/2023,United Kingdom,England,Clothing,Caps,AWC Logo Cap,5,7,9,43,2,8,35
20/9/2023,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, S",15,9,24,356,4,221,135
20/9/2023,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,520,5,325,195
20/9/2023,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",6,13,35,206,4,128,78
20/9/2023,France,Seine Saint Denis,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",30,38,50,1230,270,90,1140
20/9/2023,France,Seine Saint Denis,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",27,38,50,1107,243,81,1026
20/9/2023,Canada,British Columbia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",1,42,54,53,1,11,42
20/9/2023,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,4269,321,1765,2504
20/9/2023,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,4454,186,1922,2532
20/9/2023,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,713,1120,3125,235,986,2139
20/9/2023,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, M",28,26,70,1940,20,1212,728
20/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,32,0,16,16
20/9/2023,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,124,1,74,50
20/9/2023,France,Nord,Accessories,Tires and Tubes,ML Road Tire,29,9,25,631,94,370,261
20/9/2023,France,Nord,Accessories,Tires and Tubes,ML Road Tire,20,9,25,435,65,255,180
20/9/2023,France,Hauts de Seine,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,35,3,16,19
